age,gender,date,amount,category,id,marital,education
45,M,2019-08-07,105.14,Drugstores,66,single,below upper secondary
45,M,2019-10-12,10.5,Restaurant,66,single,below upper secondary
45,M,2019-10-06,20.6,Restaurant,66,single,below upper secondary
45,M,2019-10-12,66.5,Restaurant,66,single,below upper secondary
45,M,2019-11-07,168.7,Drugstores,66,single,below upper secondary
45,M,2019-12-09,73.6,Supermarket,66,single,below upper secondary
45,M,2019-10-13,32.95,Airlines,66,single,below upper secondary
45,M,2019-08-29,16.4,Restaurant,66,single,below upper secondary
45,M,2019-11-07,22.25,Supermarket,66,single,below upper secondary
45,M,2019-10-09,32.5,Restaurant,66,single,below upper secondary
45,M,2019-11-03,181.02,Drugstores,66,single,below upper secondary
45,M,2019-08-19,97.41,Online Purchases,66,single,below upper secondary
45,M,2020-03-07,18.0,Electronics,66,single,below upper secondary
45,M,2020-01-12,24.8,Convenience Store,66,single,below upper secondary
45,M,2019-10-09,286.0,Clothing,66,single,below upper secondary
45,M,2019-11-11,17.0,Supermarket,66,single,below upper secondary
45,M,2020-03-08,24.0,Service,66,single,below upper secondary
45,M,2020-03-06,326.57,Restaurant,66,single,below upper secondary
45,M,2019-09-11,50.0,Convenience Store,66,single,below upper secondary
45,M,2019-11-11,61.78,Supermarket,66,single,below upper secondary
45,M,2020-01-12,57.04,Restaurant,66,single,below upper secondary
45,M,2019-12-05,185.9,Hotels,66,single,below upper secondary
45,M,2019-11-03,360.86,Restaurant,66,single,below upper secondary
45,M,2019-11-08,250.0,Gas Station,66,single,below upper secondary
45,M,2020-01-11,36.1,Restaurant,66,single,below upper secondary
45,M,2019-11-03,119.7,Clothing,66,single,below upper secondary
45,M,2019-11-03,32.6,Supermarket,66,single,below upper secondary
45,M,2019-08-19,4.0,Service,66,single,below upper secondary
45,M,2020-03-08,50.0,Supermarket,66,single,below upper secondary
45,M,2020-02-14,188.1,Restaurant,66,single,below upper secondary
45,M,2019-09-14,14.0,Restaurant,66,single,below upper secondary
45,M,2020-03-07,4.0,Tourism Agency,66,single,below upper secondary
45,M,2020-03-07,60.0,Electronics,66,single,below upper secondary
45,M,2019-11-28,836.0,Tourism Agency,66,single,below upper secondary
45,M,2019-12-07,318.86,Restaurant,66,single,below upper secondary
45,M,2019-11-25,327.5,Clothing,66,single,below upper secondary
45,M,2020-03-10,250.0,Gas Station,66,single,below upper secondary
45,M,2020-01-11,242.0,Restaurant,66,single,below upper secondary
45,M,2019-10-09,250.0,Gas Station,66,single,below upper secondary
45,M,2019-11-07,1260.0,Hospital or Clinic,66,single,below upper secondary
45,M,2019-09-14,33.7,Restaurant,66,single,below upper secondary
45,M,2019-11-25,361.4,Convenience Store,66,single,below upper secondary
45,M,2020-02-16,52.4,Restaurant,66,single,below upper secondary
45,M,2020-03-07,15.0,Restaurant,66,single,below upper secondary
45,M,2020-03-07,428.06,Supermarket,66,single,below upper secondary
45,M,2020-01-10,174.9,Restaurant,66,single,below upper secondary
45,M,2019-10-04,903.0,Supermarket,66,single,below upper secondary
45,M,2020-02-15,49.28,Restaurant,66,single,below upper secondary
45,M,2020-03-07,16.0,Electronics,66,single,below upper secondary
45,M,2020-01-10,20.97,Supermarket,66,single,below upper secondary
45,M,2020-02-15,255.0,Restaurant,66,single,below upper secondary
45,M,2020-03-07,24.4,Restaurant,66,single,below upper secondary
45,M,2020-03-08,173.36,Restaurant,66,single,below upper secondary
45,M,2019-09-10,250.0,Gas Station,66,single,below upper secondary
45,M,2019-10-06,47.0,Service,66,single,below upper secondary
45,M,2019-10-16,103.39,Drugstores,66,single,below upper secondary
45,M,2020-01-07,66.0,Supermarket,66,single,below upper secondary
45,M,2019-12-06,44.0,Restaurant,66,single,below upper secondary
45,M,2019-10-16,26.7,Service,66,single,below upper secondary
45,M,2019-11-05,9.0,Supermarket,66,single,below upper secondary
45,M,2020-01-05,53.0,Restaurant,66,single,below upper secondary
45,M,2019-12-06,13.5,Restaurant,66,single,below upper secondary
45,M,2019-08-20,35.0,Furniture and Decoration,66,single,below upper secondary
45,M,2020-01-06,21.5,Drugstores,66,single,below upper secondary
45,M,2019-09-12,420.0,Clothing,66,single,below upper secondary
45,M,2019-08-30,99.8,Clothing,66,single,below upper secondary
45,M,2019-12-11,365.12,Drugstores,66,single,below upper secondary
45,M,2019-08-22,15.35,Restaurant,66,single,below upper secondary
45,M,2020-01-15,53.2,Restaurant,66,single,below upper secondary
45,M,2020-04-20,135.0,Convenience Store,66,single,below upper secondary
45,M,2019-12-08,284.0,Restaurant,66,single,below upper secondary
45,M,2019-08-30,86.31,Supermarket,66,single,below upper secondary
45,M,2019-12-14,37.0,Restaurant,66,single,below upper secondary
45,M,2019-08-20,14.75,Supermarket,66,single,below upper secondary
45,M,2019-12-14,6.0,Restaurant,66,single,below upper secondary
45,M,2019-11-05,83.92,Drugstores,66,single,below upper secondary
45,M,2019-09-08,119.8,Clothing,66,single,below upper secondary
45,M,2019-09-15,146.73,Drugstores,66,single,below upper secondary
45,M,2020-01-14,81.43,Restaurant,66,single,below upper secondary
45,M,2019-09-15,196.35,Restaurant,66,single,below upper secondary
45,M,2020-01-14,152.98,Drugstores,66,single,below upper secondary
45,M,2019-09-15,35.0,Service,66,single,below upper secondary
45,M,2019-09-10,15.0,Service,66,single,below upper secondary
45,M,2020-01-14,8.95,Drugstores,66,single,below upper secondary
45,M,2019-11-05,48.0,Convenience Store,66,single,below upper secondary
45,M,2019-09-15,30.99,Convenience Store,66,single,below upper secondary
45,M,2019-10-11,12.0,Service,66,single,below upper secondary
45,M,2019-12-06,78.9,Service,66,single,below upper secondary
45,M,2019-08-14,34.0,Restaurant,66,single,below upper secondary
45,M,2019-10-11,192.94,Restaurant,66,single,below upper secondary
45,M,2020-04-04,49.91,Restaurant,66,single,below upper secondary
45,M,2019-08-20,174.96,Restaurant,66,single,below upper secondary
45,M,2019-10-06,200.0,Restaurant,66,single,below upper secondary
45,M,2019-09-09,115.54,Supermarket,66,single,below upper secondary
45,M,2019-09-29,60.0,Service,66,single,below upper secondary
45,M,2019-09-09,31.81,Supermarket,66,single,below upper secondary
45,M,2020-03-13,59.99,Clothing,66,single,below upper secondary
45,M,2020-01-10,72.32,Restaurant,66,single,below upper secondary
45,M,2019-10-23,17.75,Department Store,66,single,below upper secondary
45,M,2019-10-15,39.1,Restaurant,66,single,below upper secondary
45,M,2019-12-12,95.0,Clothing,66,single,below upper secondary
45,M,2020-03-31,48.6,Department Store,66,single,below upper secondary
45,M,2020-01-24,21.98,Service,66,single,below upper secondary
45,M,2019-08-11,28.9,Drugstores,66,single,below upper secondary
45,M,2019-10-06,20.6,Restaurant,66,single,below upper secondary
45,M,2020-03-12,50.0,Supermarket,66,single,below upper secondary
45,M,2020-03-12,89.9,Clothing,66,single,below upper secondary
45,M,2019-08-10,14.0,Restaurant,66,single,below upper secondary
45,M,2020-03-12,24.99,Convenience Store,66,single,below upper secondary
45,M,2020-01-08,91.11,Hospital or Clinic,66,single,below upper secondary
45,M,2019-09-19,28.93,Drugstores,66,single,below upper secondary
45,M,2019-11-05,50.02,Supermarket,66,single,below upper secondary
45,M,2019-11-05,35.1,Restaurant,66,single,below upper secondary
45,M,2019-09-28,150.0,Gas Station,66,single,below upper secondary
45,M,2019-09-20,25.07,Drugstores,66,single,below upper secondary
45,M,2020-03-13,52.9,Clothing,66,single,below upper secondary
45,M,2019-09-06,93.51,Restaurant,66,single,below upper secondary
45,M,2019-11-10,203.26,Restaurant,66,single,below upper secondary
45,M,2020-03-17,98.45,Hotels,66,single,below upper secondary
45,M,2019-11-10,37.07,Restaurant,66,single,below upper secondary
45,M,2019-11-10,15.0,Convenience Store,66,single,below upper secondary
45,M,2019-09-04,49.5,Service,66,single,below upper secondary
45,M,2019-12-01,23.0,Restaurant,66,single,below upper secondary
45,M,2019-09-04,72.0,Supermarket,66,single,below upper secondary
45,M,2019-08-16,119.88,Drugstores,66,single,below upper secondary
45,M,2019-08-17,79.36,Service,66,single,below upper secondary
45,M,2019-09-04,29.9,Convenience Store,66,single,below upper secondary
45,M,2019-10-06,17.0,Supermarket,66,single,below upper secondary
45,M,2019-08-17,69.9,Clothing,66,single,below upper secondary
45,M,2019-08-17,25.0,Service,66,single,below upper secondary
45,M,2020-03-13,23.0,Restaurant,66,single,below upper secondary
45,M,2019-09-06,10.0,Restaurant,66,single,below upper secondary
45,M,2020-04-10,205.22,Supermarket,66,single,below upper secondary
45,M,2020-04-10,375.64,Supermarket,66,single,below upper secondary
45,M,2019-08-14,185.4,Supermarket,66,single,below upper secondary
45,M,2019-09-08,19.6,Restaurant,66,single,below upper secondary
45,M,2019-09-30,54.89,Department Store,66,single,below upper secondary
45,M,2020-03-15,199.1,Supermarket,66,single,below upper secondary
45,M,2019-09-08,1.0,Online Purchases,66,single,below upper secondary
45,M,2019-11-01,250.0,Gas Station,66,single,below upper secondary
45,M,2019-10-03,49.81,Drugstores,66,single,below upper secondary
45,M,2020-03-14,185.9,Restaurant,66,single,below upper secondary
45,M,2020-04-26,137.8,Online Purchases,66,single,below upper secondary
45,M,2019-10-03,250.0,Gas Station,66,single,below upper secondary
45,M,2020-03-14,223.29,Supermarket,66,single,below upper secondary
45,M,2020-04-26,222.28,Convenience Store,66,single,below upper secondary
45,M,2019-09-13,70.9,Restaurant,66,single,below upper secondary
45,M,2019-09-19,27.2,Restaurant,66,single,below upper secondary
45,M,2020-04-09,37.9,Restaurant,66,single,below upper secondary
45,M,2019-08-26,250.0,Convenience Store,66,single,below upper secondary
45,M,2020-04-29,37.8,Convenience Store,66,single,below upper secondary
45,M,2020-05-07,91.82,Supermarket,66,single,below upper secondary
45,M,2019-08-26,17.75,Supermarket,66,single,below upper secondary
45,M,2019-09-25,249.0,Service,66,single,below upper secondary
45,M,2020-05-07,32.9,Supermarket,66,single,below upper secondary
45,M,2019-09-25,20.0,Service,66,single,below upper secondary
45,M,2019-08-26,21.4,Drugstores,66,single,below upper secondary
45,M,2019-09-25,300.0,Service,66,single,below upper secondary
45,M,2019-09-14,12.0,Service,66,single,below upper secondary
45,M,2019-11-27,26.31,Supermarket,66,single,below upper secondary
45,M,2019-10-05,17.0,Supermarket,66,single,below upper secondary
45,M,2019-09-08,40.89,Online Purchases,66,single,below upper secondary
45,M,2019-10-05,16.0,Restaurant,66,single,below upper secondary
45,M,2020-04-13,110.11,Supermarket,66,single,below upper secondary
45,M,2020-04-12,88.8,Restaurant,66,single,below upper secondary
45,M,2020-03-06,369.99,Furniture and Decoration,66,single,below upper secondary
45,M,2019-11-09,824.25,Convenience Store,66,single,below upper secondary
45,M,2020-03-06,10.0,Service,66,single,below upper secondary
45,M,2019-08-24,129.9,Online Purchases,66,single,below upper secondary
45,M,2020-04-24,83.23,Online Purchases,66,single,below upper secondary
45,M,2019-08-24,113.0,Online Purchases,66,single,below upper secondary
45,M,2019-11-20,109.21,Restaurant,66,single,below upper secondary
45,M,2020-04-24,170.95,Drugstores,66,single,below upper secondary
45,M,2019-09-25,18.0,Service,66,single,below upper secondary
45,M,2020-04-19,914.69,Department Store,66,single,below upper secondary
45,M,2020-04-24,17.88,Drugstores,66,single,below upper secondary
45,M,2020-04-18,100.0,Gas Station,66,single,below upper secondary
45,M,2019-09-23,15.9,Restaurant,66,single,below upper secondary
45,M,2019-09-08,47.0,Service,66,single,below upper secondary
45,M,2019-10-05,234.0,Restaurant,66,single,below upper secondary
45,M,2019-10-02,17.97,Department Store,66,single,below upper secondary
45,M,2019-10-05,65.65,Drugstores,66,single,below upper secondary
45,M,2019-09-08,1.0,Online Purchases,66,single,below upper secondary
45,M,2019-10-05,1.0,Online Purchases,66,single,below upper secondary
45,M,2019-12-11,38.98,Convenience Store,66,single,below upper secondary
45,M,2020-04-18,30.82,Convenience Store,66,single,below upper secondary
45,M,2019-11-09,416.4,Restaurant,66,single,below upper secondary
45,M,2020-03-16,32.1,Service,66,single,below upper secondary
45,M,2019-11-04,19.0,Restaurant,66,single,below upper secondary
45,M,2019-10-08,65.67,Supermarket,66,single,below upper secondary
45,M,2019-12-06,250.0,Gas Station,66,single,below upper secondary
45,M,2019-12-06,158.0,Department Store,66,single,below upper secondary
45,M,2019-09-14,119.0,Supermarket,66,single,below upper secondary
45,M,2020-03-02,83.0,Clothing,66,single,below upper secondary
45,M,2020-03-02,23.0,Restaurant,66,single,below upper secondary
45,M,2020-04-17,269.51,Restaurant,66,single,below upper secondary
45,M,2019-09-07,22.4,Service,66,single,below upper secondary
45,M,2019-09-14,250.0,Gas Station,66,single,below upper secondary
45,M,2019-10-05,179.99,Convenience Store,66,single,below upper secondary
45,M,2019-09-07,125.3,Restaurant,66,single,below upper secondary
45,M,2019-10-18,6.99,Supermarket,66,single,below upper secondary
45,M,2019-10-18,4776.0,Service,66,single,below upper secondary
45,M,2019-11-28,418.0,Tourism Agency,66,single,below upper secondary
45,M,2019-12-03,143.8,Clothing,66,single,below upper secondary
45,M,2019-09-15,24.0,Clothing,66,single,below upper secondary
45,M,2019-09-08,319.22,Restaurant,66,single,below upper secondary
45,M,2019-09-27,28.9,Drugstores,66,single,below upper secondary
45,M,2019-10-28,36.42,Drugstores,66,single,below upper secondary
45,M,2019-09-26,150.0,Clothing,66,single,below upper secondary
45,M,2019-10-28,24.5,Restaurant,66,single,below upper secondary
45,M,2019-09-06,231.0,Supermarket,66,single,below upper secondary
45,M,2019-09-14,43.5,Restaurant,66,single,below upper secondary
45,M,2019-10-08,164.66,Supermarket,66,single,below upper secondary
45,M,2019-10-08,98.0,Clothing,66,single,below upper secondary
45,M,2019-11-14,20.0,Restaurant,66,single,below upper secondary
45,M,2019-11-03,93.0,Service,66,single,below upper secondary
45,M,2019-11-01,27.0,Supermarket,66,single,below upper secondary
45,M,2019-09-14,171.16,Restaurant,66,single,below upper secondary
45,M,2019-11-01,79.8,Clothing,66,single,below upper secondary
45,M,2019-10-22,14.5,Restaurant,66,single,below upper secondary
45,M,2019-09-14,30.8,Restaurant,66,single,below upper secondary
45,M,2019-10-04,229.71,Restaurant,66,single,below upper secondary
45,M,2019-11-06,74.47,Restaurant,66,single,below upper secondary
45,M,2020-04-11,11.35,Convenience Store,66,single,below upper secondary
45,M,2020-03-04,92.4,Hotels,66,single,below upper secondary
45,M,2019-11-06,93.0,Restaurant,66,single,below upper secondary
45,M,2020-03-04,81.06,Restaurant,66,single,below upper secondary
45,M,2020-03-04,8.0,Service,66,single,below upper secondary
45,M,2019-09-14,17.75,Supermarket,66,single,below upper secondary
45,M,2019-10-22,200.0,Gas Station,66,single,below upper secondary
45,M,2019-10-22,135.0,Clothing,66,single,below upper secondary
45,M,2019-10-22,76.8,Clothing,66,single,below upper secondary
45,M,2019-09-14,15.3,Supermarket,66,single,below upper secondary
45,M,2019-10-29,170.6,Supermarket,66,single,below upper secondary
45,M,2019-09-13,32.85,Construction Material,66,single,below upper secondary
45,M,2019-12-13,67.85,Restaurant,66,single,below upper secondary
45,M,2020-04-12,79.9,Supermarket,66,single,below upper secondary
45,M,2019-11-15,205.0,Supermarket,66,single,below upper secondary
45,M,2019-09-28,8.99,Drugstores,66,single,below upper secondary
45,M,2019-09-26,61.9,Construction Material,66,single,below upper secondary
45,M,2019-11-26,131.5,Clothing,66,single,below upper secondary
45,M,2019-08-13,133.83,Convenience Store,66,single,below upper secondary
45,M,2019-11-09,20.0,Service,66,single,below upper secondary
45,M,2019-10-07,15.0,Service,66,single,below upper secondary
45,M,2020-04-21,65.89,Online Purchases,66,single,below upper secondary
45,M,2019-11-09,112.5,Supermarket,66,single,below upper secondary
45,M,2019-12-07,142.8,Convenience Store,66,single,below upper secondary
45,M,2019-08-06,85.32,Restaurant,66,single,below upper secondary
45,M,2019-11-18,8.5,Restaurant,66,single,below upper secondary
45,M,2019-11-08,234.85,Restaurant,66,single,below upper secondary
45,M,2019-08-10,85.5,Restaurant,66,single,below upper secondary
45,M,2019-11-25,204.52,Supermarket,66,single,below upper secondary
45,M,2019-08-21,22.0,Service,66,single,below upper secondary
45,M,2019-11-17,97.58,Drugstores,66,single,below upper secondary
45,M,2019-10-31,103.75,Supermarket,66,single,below upper secondary
45,M,2019-11-09,26.9,Restaurant,66,single,below upper secondary
30,M,2019-04-21,180.0,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,94.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-04,7.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,48.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,11.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,82.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,9.0,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,100.0,Gas Station,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-16,3.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,25.9,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-19,89.48,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,94.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-06,29.98,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-30,63.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-30,11.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-11-05,110.74,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-07,38.84,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-17,26.2,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,52.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-19,135.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,14.0,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,24.0,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-04,530.12,Electronics,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-19,177.1,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-01,300.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,173.0,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-27,14.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-27,14.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,55.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-14,37.5,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-18,26.9,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-18,96.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-18,85.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-04,18.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-04,43.09,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-25,2596.1,Construction Material,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-13,6.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-26,20.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-25,23.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-07,92.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-23,38.9,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-22,17.98,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-16,13.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-06,40.02,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-18,136.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-14,21.0,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-12,22.6,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-01,20.5,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,24.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,130.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,71.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,60.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,60.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-14,102.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-01,479.91,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-06,145.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-12,100.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-07,73.9,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-03,183.92,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-08,55.0,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-11-03,29.9,Online Purchases,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-09,60.52,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-05,128.18,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,40.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-05,66.0,Gas Station,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-26,24.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-04,106.06,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-15,5.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-05,110.74,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-05,110.74,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-05,25.91,Online Purchases,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-05,110.74,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-03,156.2,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-03,16.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-25,178.5,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-24,28.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-25,77.5,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-24,24.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-26,100.0,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-27,100.0,Gas Station,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-29,34.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-27,41.3,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-02,56.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-02,56.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-05,99.5,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-04,23.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-18,15.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-16,45.9,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-08,48.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-25,63.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-11,3.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,136.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-24,131.38,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,200.0,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,55.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-01,24.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-24,20.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-03,1818.15,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,14.0,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-27,58.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-28,42.15,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-17,62.4,Department Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-25,162.92,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,50.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-03,16.99,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,191.46,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-02,19.98,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-28,711.1,Construction Material,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-26,4.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,105.0,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-28,469.8,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-11,25.0,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-05,37.5,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-17,38.9,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-16,27.9,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-16,37.9,Service,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,90.0,Clothing,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,36.0,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-26,16.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-03,145.71,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-01,29.9,Online Purchases,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-11,830.0,Electronics,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-17,19.98,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-16,95.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-27,369.17,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-27,19.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-28,165.04,Convenience Store,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-09,60.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-12,42.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-07,5.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-12,44.2,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-04,5.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-29,9.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-13,87.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-13,34.0,Supermarket,67,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,89.0,Restaurant,67,single,upper secondary and post-secondary non-tertiary
