age,gender,marital,education,category,frequency,amount
4,1,1,1,0,2,171.925
4,1,1,1,3,3,244.63666666666668
4,1,1,1,5,1,249.99
4,1,1,1,18,8,202.16375
4,1,1,1,19,14,35.43142857142857
4,1,1,1,20,3,255.67666666666665
4,1,1,1,0,1,20.0
4,1,1,1,5,3,104.97333333333334
4,1,1,1,7,4,65.795
4,1,1,1,18,1,35.9
4,1,1,1,19,5,43.779999999999994
4,1,1,1,20,1,252.93
4,1,1,1,5,6,57.32999999999999
4,1,1,1,11,4,152.175
4,1,1,1,16,1,618.9
4,1,1,1,18,1,63.4
4,1,1,1,19,2,124.875
4,1,1,1,20,5,88.36599999999999
4,1,1,1,8,1,40.57
2,1,3,2,4,1,2596.1
2,1,3,2,5,6,109.40666666666665
2,1,3,2,8,1,530.12
2,1,3,2,18,14,100.53214285714286
2,1,3,2,19,2,105.45
2,1,3,2,20,9,71.22222222222223
2,1,3,2,3,2,284.65
2,1,3,2,4,1,711.1
2,1,3,2,11,1,66.0
2,1,3,2,18,7,61.06857142857143
2,1,3,2,19,2,53.21
2,1,3,2,20,1,135.0
2,1,3,2,3,1,1818.15
2,1,3,2,18,5,18.994
2,1,3,2,3,1,55.0
2,1,3,2,5,1,21.0
2,1,3,2,11,1,100.0
2,1,3,2,18,19,34.20736842105263
2,1,3,2,19,1,100.0
2,1,3,2,20,3,65.83333333333333
2,1,3,2,3,3,73.33333333333333
2,1,3,2,5,1,36.0
2,1,3,2,6,1,62.4
2,1,3,2,11,1,100.0
2,1,3,2,18,20,58.803
2,1,3,2,19,4,83.435
2,1,3,2,20,4,116.935
2,1,3,2,3,1,479.91
2,1,3,2,16,1,25.91
2,1,3,2,18,5,68.33200000000001
2,1,3,2,19,1,110.74
2,1,3,2,8,1,830.0
2,1,3,2,11,1,70.0
2,1,3,2,16,1,29.9
2,1,3,2,18,9,75.16666666666667
2,1,3,2,19,1,110.74
2,1,3,2,20,2,128.0
2,1,3,2,16,1,29.9
2,1,3,2,19,1,110.74
2,0,1,1,5,1,385.0
2,0,1,1,16,1,92.6
2,0,1,1,19,15,34.02333333333333
2,0,1,1,3,2,157.965
2,0,1,1,5,2,38.555
2,0,1,1,7,1,78.36
2,0,1,1,9,0,0.0
2,0,1,1,11,1,20.0
2,0,1,1,18,4,33.55
2,0,1,1,19,24,29.310416666666665
2,0,1,1,20,2,27.92
2,0,1,1,3,2,234.945
2,0,1,1,5,1,215.0
2,0,1,1,6,1,365.95
2,0,1,1,16,1,84.92
2,0,1,1,19,22,25.397727272727273
2,0,1,1,20,1,217.78
2,0,1,1,3,3,119.89666666666669
2,0,1,1,5,1,23.5
2,0,1,1,11,1,37.96
2,0,1,1,18,3,8.166666666666666
2,0,1,1,19,10,32.609
2,0,1,1,20,6,57.23333333333333
2,0,1,1,5,5,46.028000000000006
2,0,1,1,11,1,12.3
2,0,1,1,18,2,36.5
2,0,1,1,19,14,22.725
2,0,1,1,20,3,35.89666666666667
2,0,1,1,5,1,149.97
2,0,1,1,6,1,577.0
2,0,1,1,9,0,0.0
2,0,1,1,10,1,366.27
2,0,1,1,11,1,67.75
2,0,1,1,16,2,88.85
2,0,1,1,19,9,36.86333333333333
2,0,1,1,3,2,274.79
2,0,1,1,5,2,170.0
2,0,1,1,6,4,152.655
2,0,1,1,12,1,300.0
2,0,1,1,19,22,39.3540909090909
2,0,1,1,20,1,42.0
2,0,1,1,3,2,236.995
2,0,1,1,5,2,85.72
2,0,1,1,11,1,47.0
2,0,1,1,14,1,170.72
2,0,1,1,18,5,34.34
2,0,1,1,19,12,26.272499999999997
2,0,1,1,20,3,31.873333333333335
2,0,1,1,3,2,124.83000000000001
2,0,1,1,6,1,151.79
2,0,1,1,7,1,26.47
2,0,1,1,8,1,110.0
2,0,1,1,12,1,128.0
2,0,1,1,18,6,48.76666666666667
2,0,1,1,19,7,37.18142857142857
2,0,1,1,20,1,54.4
2,0,1,1,3,1,179.99
2,0,1,1,16,1,135.0
2,0,1,1,19,4,19.41
2,0,1,1,3,2,221.85
2,0,1,1,5,2,49.0
2,0,1,1,16,1,62.21
2,0,1,1,19,3,33.583333333333336
2,0,1,1,3,3,93.23333333333333
2,0,1,1,7,2,72.955
2,0,1,1,8,1,149.0
2,0,1,1,17,1,139.9
2,0,1,1,18,2,31.66
2,0,1,1,19,2,20.595
2,0,1,1,20,1,11.5
2,0,1,1,5,3,59.32666666666666
2,0,1,1,11,1,50.0
2,0,1,1,18,2,70.25
2,0,1,1,20,2,191.68
4,1,2,1,3,1,59.1
4,1,2,1,5,1,108.78
4,1,2,1,8,1,77.0
4,1,2,1,18,2,219.76
4,1,2,1,19,1,137.9
4,1,2,1,0,2,280.25
4,1,2,1,3,1,349.99
4,1,2,1,5,2,119.9
4,1,2,1,7,1,102.61
4,1,2,1,11,1,100.0
4,1,2,1,13,1,214.2
4,1,2,1,18,5,104.622
4,1,2,1,19,3,428.0833333333333
4,1,2,1,0,4,396.195
4,1,2,1,3,3,561.6
4,1,2,1,7,1,121.5
4,1,2,1,8,1,1.0
4,1,2,1,11,1,212.24
4,1,2,1,13,1,10425.0
4,1,2,1,16,1,8445.0
4,1,2,1,18,2,286.015
4,1,2,1,19,4,161.87
4,1,2,1,20,4,315.5825
4,1,2,1,3,4,326.5725
4,1,2,1,5,2,99.995
4,1,2,1,7,1,60.02
4,1,2,1,11,5,89.114
4,1,2,1,13,1,125.3
4,1,2,1,18,5,60.67
4,1,2,1,19,1,154.8
4,1,2,1,20,3,129.69666666666666
4,1,2,1,0,1,690.96
4,1,2,1,5,1,114.59
4,1,2,1,11,1,204.23
4,1,2,1,16,3,1366.0
4,1,2,1,18,2,178.14499999999998
4,1,2,1,19,1,139.9
4,1,2,1,5,1,11.84
4,1,2,1,6,1,524.02
4,1,2,1,8,2,36.795
4,1,2,1,11,1,150.0
4,1,2,1,18,4,190.34
4,1,2,1,19,2,99.95
4,1,2,1,3,4,468.6
4,1,2,1,5,1,399.99
4,1,2,1,6,2,370.555
4,1,2,1,8,2,5313.46
4,1,2,1,18,4,152.6625
4,1,2,1,19,2,2384.3999999999996
4,1,2,1,20,1,143.62
4,1,2,1,0,6,364.77666666666664
4,1,2,1,3,2,434.4
4,1,2,1,5,3,373.3333333333333
4,1,2,1,6,2,86.13999999999999
4,1,2,1,7,1,41.59
4,1,2,1,18,8,139.27125
4,1,2,1,19,1,14.0
4,1,2,1,20,4,281.5975
4,1,2,1,0,1,992.85
4,1,2,1,3,1,300.0
4,1,2,1,5,1,177.51
4,1,2,1,7,1,151.93
4,1,2,1,18,5,242.908
4,1,2,1,19,4,70.65249999999999
4,1,2,1,0,7,5699.932857142858
4,1,2,1,3,1,95.97
4,1,2,1,5,3,260.71
4,1,2,1,6,1,2299.0
4,1,2,1,7,1,74.99
4,1,2,1,11,3,136.12666666666667
4,1,2,1,15,4,6053.4574999999995
4,1,2,1,16,1,1084.58
4,1,2,1,18,8,262.3575
4,1,2,1,19,4,78.1575
4,1,2,1,20,6,276.56333333333333
4,1,2,1,21,2,1370.645
4,1,2,1,0,2,171.925
4,1,2,1,3,3,244.63666666666668
4,1,2,1,5,1,249.99
4,1,2,1,18,8,202.16374999999996
4,1,2,1,19,14,35.431428571428576
4,1,2,1,20,3,255.67666666666665
4,1,2,1,0,1,20.0
4,1,2,1,5,3,104.97333333333334
4,1,2,1,7,4,65.795
4,1,2,1,18,1,35.9
4,1,2,1,19,5,43.779999999999994
4,1,2,1,20,1,252.93
4,1,2,1,5,6,57.32999999999999
4,1,2,1,11,4,152.175
4,1,2,1,16,1,618.9
4,1,2,1,18,1,63.4
4,1,2,1,19,2,124.875
4,1,2,1,20,5,88.36599999999999
4,1,2,1,8,1,40.57
2,1,3,2,4,1,2596.1
2,1,3,2,5,6,109.40666666666668
2,1,3,2,8,1,530.12
2,1,3,2,18,14,100.53214285714287
2,1,3,2,19,2,105.45
2,1,3,2,20,9,71.22222222222223
2,1,3,2,3,2,284.65
2,1,3,2,4,1,711.1
2,1,3,2,11,1,66.0
2,1,3,2,18,7,61.06857142857143
2,1,3,2,19,2,53.21
2,1,3,2,20,1,135.0
2,1,3,2,3,1,1818.15
2,1,3,2,18,5,18.994
2,1,3,2,3,1,55.0
2,1,3,2,5,1,21.0
2,1,3,2,11,1,100.0
2,1,3,2,18,19,34.207368421052635
2,1,3,2,19,1,100.0
2,1,3,2,20,3,65.83333333333333
2,1,3,2,3,3,73.33333333333333
2,1,3,2,5,1,36.0
2,1,3,2,6,1,62.4
2,1,3,2,11,1,100.0
2,1,3,2,18,20,58.803
2,1,3,2,19,4,83.435
2,1,3,2,20,4,116.935
2,1,3,2,3,1,479.91
2,1,3,2,16,1,25.91
2,1,3,2,18,5,68.332
2,1,3,2,19,1,110.74
2,1,3,2,8,1,830.0
2,1,3,2,11,1,70.0
2,1,3,2,16,1,29.9
2,1,3,2,18,9,75.16666666666667
2,1,3,2,19,1,110.74
2,1,3,2,20,2,128.0
2,1,3,2,16,1,29.9
2,1,3,2,19,1,110.74
0,0,1,1,19,1,422.26
0,0,1,1,5,4,41.95
0,0,1,1,18,7,18.895714285714288
0,0,1,1,19,1,180.0
0,0,1,1,20,1,12.0
0,0,1,1,3,1,30.0
0,0,1,1,19,3,209.91666666666666
0,0,1,1,20,1,13.0
0,0,1,1,18,6,15.358333333333334
0,0,1,1,19,9,25.114444444444445
0,0,1,1,18,4,63.215
0,0,1,1,19,9,26.942222222222224
0,0,1,1,18,1,20.0
0,0,1,1,19,5,87.73800000000001
0,0,1,1,18,3,16.433333333333334
0,0,1,1,19,7,57.95428571428572
0,0,1,1,20,4,10.25
0,0,1,1,3,1,109.8
0,0,1,1,8,1,9.99
0,0,1,1,18,5,22.247999999999998
0,0,1,1,19,4,14.107500000000002
0,0,1,1,20,1,3.5
0,0,1,1,19,8,27.438750000000002
0,0,1,1,18,1,18.5
0,0,1,1,19,13,59.994615384615386
0,0,1,1,18,2,4.0
0,0,1,1,19,3,158.49333333333334
0,0,1,1,18,13,36.88076923076923
4,0,0,1,3,1,309.6
4,0,0,1,19,3,20.433333333333334
4,0,0,1,3,1,235.7
4,0,0,1,5,2,14.2
4,0,0,1,16,2,140.935
4,0,0,1,19,2,20.619999999999997
4,0,0,1,5,2,14.2
4,0,0,1,19,2,20.46
4,0,0,1,5,2,14.2
4,0,0,1,19,2,41.41
4,0,0,1,5,2,14.2
4,0,0,1,19,3,17.826666666666664
4,0,0,1,5,3,709.4666666666667
4,0,0,1,19,5,68.69399999999999
4,0,0,1,0,2,460.5
4,0,0,1,3,1,99.6
4,0,0,1,5,2,14.2
4,0,0,1,19,1,32.9
4,0,0,1,5,2,14.2
4,0,0,1,19,5,573.26
4,0,0,1,5,2,14.2
4,0,0,1,19,4,32.205
4,0,0,1,5,2,14.2
4,0,0,1,19,4,25.365000000000002
4,0,0,1,5,2,3.5
2,0,1,1,5,6,47.69833333333333
2,0,1,1,7,5,29.258000000000003
2,0,1,1,11,5,16.336
2,0,1,1,16,1,50.0
2,0,1,1,18,11,34.3890909090909
2,0,1,1,19,8,40.54875
2,0,1,1,20,8,42.92
2,0,1,1,1,1,782.0
2,0,1,1,3,2,119.7
2,0,1,1,5,5,75.52000000000001
2,0,1,1,7,5,15.929999999999998
2,0,1,1,11,3,21.96666666666667
2,0,1,1,12,1,221.0
2,0,1,1,16,3,77.89666666666666
2,0,1,1,18,36,33.62361111111111
2,0,1,1,19,11,28.105454545454542
2,0,1,1,20,3,54.19333333333333
2,0,1,1,5,1,93.9
2,0,1,1,7,1,68.34
2,0,1,1,11,5,56.04
2,0,1,1,18,25,21.292399999999997
2,0,1,1,19,9,19.644444444444446
2,0,1,1,20,10,32.891
2,0,1,1,1,1,170.0
2,0,1,1,5,9,59.443333333333335
2,0,1,1,7,6,38.20666666666667
2,0,1,1,11,3,70.24666666666667
2,0,1,1,16,3,54.02333333333333
2,0,1,1,18,19,42.20157894736841
2,0,1,1,19,10,20.16
2,0,1,1,20,4,101.33749999999999
2,0,1,1,1,1,30.0
2,0,1,1,4,1,15.0
2,0,1,1,5,11,66.24636363636364
2,0,1,1,7,3,28.12333333333333
2,0,1,1,8,1,150.0
2,0,1,1,9,0,0.0
2,0,1,1,11,3,74.13333333333334
2,0,1,1,13,1,132.0
2,0,1,1,18,49,16.97469387755102
2,0,1,1,19,14,27.655714285714286
2,0,1,1,20,15,33.443333333333335
2,0,1,1,1,1,33.0
2,0,1,1,5,5,60.145999999999994
2,0,1,1,7,2,17.395
2,0,1,1,11,2,68.495
2,0,1,1,18,17,25.031176470588235
2,0,1,1,19,3,26.666666666666668
2,0,1,1,20,1,31.18
2,0,1,1,5,6,77.69833333333334
2,0,1,1,7,6,36.06166666666666
2,0,1,1,9,0,0.0
2,0,1,1,11,5,46.019999999999996
2,0,1,1,13,2,117.625
2,0,1,1,16,1,77.34
2,0,1,1,18,24,32.62166666666666
2,0,1,1,19,5,23.6
2,0,1,1,20,7,17.217142857142857
2,0,1,1,5,10,35.925
2,0,1,1,7,2,51.9
2,0,1,1,9,0,0.0
2,0,1,1,11,9,49.25666666666667
2,0,1,1,13,5,82.22
2,0,1,1,16,1,83.25
2,0,1,1,18,29,27.6651724137931
2,0,1,1,19,12,24.870833333333337
2,0,1,1,20,21,25.833809523809524
2,0,1,1,5,4,115.3675
2,0,1,1,6,1,70.0
2,0,1,1,7,4,28.85
2,0,1,1,9,0,0.0
2,0,1,1,11,5,97.47999999999999
2,0,1,1,16,1,99.9
2,0,1,1,18,20,40.9785
2,0,1,1,19,4,45.3775
2,0,1,1,20,6,31.978333333333335
2,0,1,1,1,2,320.0
2,0,1,1,5,7,33.392857142857146
2,0,1,1,7,1,66.96
2,0,1,1,11,2,40.830000000000005
2,0,1,1,13,1,155.0
2,0,1,1,16,1,77.34
2,0,1,1,18,16,34.271249999999995
2,0,1,1,19,13,59.08461538461539
2,0,1,1,20,8,71.15
2,0,1,1,5,11,73.93454545454546
2,0,1,1,7,1,29.69
2,0,1,1,11,5,82.588
2,0,1,1,16,1,99.9
2,0,1,1,18,15,29.50733333333333
2,0,1,1,19,1,350.0
2,0,1,1,20,5,44.024
2,0,1,1,5,7,27.05142857142857
2,0,1,1,7,4,61.405
2,0,1,1,11,6,108.08166666666666
2,0,1,1,18,9,37.12111111111111
2,0,1,1,19,7,26.654285714285717
2,0,1,1,20,2,13.5
2,0,1,1,1,2,230.58499999999998
2,0,1,1,5,3,241.98666666666668
2,0,1,1,7,5,37.065999999999995
2,0,1,1,11,5,64.348
2,0,1,1,18,5,44.077999999999996
2,0,1,1,19,2,63.235
2,0,1,1,20,2,135.20499999999998
2,0,1,1,5,2,16.0
2,0,1,1,11,2,119.51
2,0,1,1,16,1,61.0
4,0,1,1,3,1,309.6
4,0,1,1,19,3,20.433333333333334
4,0,1,1,3,1,235.7
4,0,1,1,5,2,14.2
4,0,1,1,16,2,140.935
4,0,1,1,19,2,20.619999999999997
4,0,1,1,5,2,14.2
4,0,1,1,19,2,20.46
4,0,1,1,5,2,14.2
4,0,1,1,19,2,41.41
4,0,1,1,5,2,14.2
4,0,1,1,19,3,17.826666666666668
4,0,1,1,5,3,709.4666666666667
4,0,1,1,19,5,68.694
4,0,1,1,0,2,460.5
4,0,1,1,3,1,99.6
4,0,1,1,5,2,14.2
4,0,1,1,19,1,32.9
4,0,1,1,5,2,14.2
4,0,1,1,19,5,573.26
4,0,1,1,5,2,14.2
4,0,1,1,19,4,32.205
4,0,1,1,5,2,14.2
4,0,1,1,19,4,25.365
4,0,1,1,5,2,3.5
1,0,1,1,5,4,13.687499999999998
1,0,1,1,8,2,27.95
1,0,1,1,19,3,27.133333333333336
1,0,1,1,0,1,525.85
1,0,1,1,5,3,17.933333333333334
1,0,1,1,8,1,29.0
1,0,1,1,16,1,26.9
1,0,1,1,19,7,114.5842857142857
1,0,1,1,0,1,45.0
1,0,1,1,5,2,14.95
1,0,1,1,8,2,122.3
1,0,1,1,16,2,46.510000000000005
1,0,1,1,18,1,45.0
1,0,1,1,19,26,20.833846153846157
1,0,1,1,5,11,40.82818181818182
1,0,1,1,8,2,27.95
1,0,1,1,18,2,36.95
1,0,1,1,19,2,42.05
1,0,1,1,5,3,10.506666666666666
1,0,1,1,8,2,29.0
1,0,1,1,16,1,26.9
1,0,1,1,17,1,56.7
1,0,1,1,19,3,14.383333333333333
1,0,1,1,5,7,8.559999999999999
1,0,1,1,8,2,27.95
1,0,1,1,16,1,84.8
1,0,1,1,19,5,28.998
1,0,1,1,3,1,202.8
1,0,1,1,5,3,21.796666666666667
1,0,1,1,8,2,29.0
1,0,1,1,16,1,26.9
1,0,1,1,17,1,19.9
1,0,1,1,19,1,32.9
1,0,1,1,5,6,56.88666666666666
1,0,1,1,8,1,29.0
1,0,1,1,16,1,26.9
1,0,1,1,17,1,56.7
1,0,1,1,19,2,293.95
1,0,1,1,0,2,2242.88
1,0,1,1,5,4,78.0475
1,0,1,1,6,1,182.0
1,0,1,1,8,1,29.0
1,0,1,1,19,5,75.86599999999999
1,0,1,1,21,1,2694.36
1,0,1,1,0,1,3366.36
1,0,1,1,5,3,84.48
1,0,1,1,6,1,44.2
1,0,1,1,8,1,37.0
1,0,1,1,16,2,57.8
1,0,1,1,18,1,146.0
1,0,1,1,19,15,49.92333333333333
1,0,1,1,21,1,340.0
1,0,1,1,5,2,6.7
1,0,1,1,8,1,29.0
1,0,1,1,16,1,26.9
1,0,1,1,17,1,56.7
1,0,1,1,19,1,32.9
1,0,1,1,3,1,139.9
1,0,1,1,5,5,17.278
1,0,1,1,8,2,27.95
1,0,1,1,19,2,263.95
1,0,1,1,5,8,13.814999999999998
1,0,1,1,8,1,29.0
1,0,1,1,16,1,26.9
1,0,1,1,17,1,72.66
1,0,1,1,19,2,41.45
1,0,1,1,5,5,6.354000000000001
1,0,1,1,8,1,26.9
4,1,1,1,3,1,59.1
4,1,1,1,5,1,108.78
4,1,1,1,8,1,77.0
4,1,1,1,18,2,219.76
4,1,1,1,19,1,137.9
4,1,1,1,0,2,280.25
4,1,1,1,3,1,349.99
4,1,1,1,5,2,119.9
4,1,1,1,7,1,102.61
4,1,1,1,11,1,100.0
4,1,1,1,13,1,214.2
4,1,1,1,18,5,104.622
4,1,1,1,19,3,428.0833333333333
4,1,1,1,0,4,396.19500000000005
4,1,1,1,3,3,561.6
4,1,1,1,7,1,121.5
4,1,1,1,8,1,1.0
4,1,1,1,11,1,212.24
4,1,1,1,13,1,10425.0
4,1,1,1,16,1,8445.0
4,1,1,1,18,2,286.015
4,1,1,1,19,4,161.87
4,1,1,1,20,4,315.5825
4,1,1,1,3,4,326.5725
4,1,1,1,5,2,99.995
4,1,1,1,7,1,60.02
4,1,1,1,11,5,89.114
4,1,1,1,13,1,125.3
4,1,1,1,18,5,60.67
4,1,1,1,19,1,154.8
4,1,1,1,20,3,129.69666666666666
4,1,1,1,0,1,690.96
4,1,1,1,5,1,114.59
4,1,1,1,11,1,204.23
4,1,1,1,16,3,1366.0
4,1,1,1,18,2,178.14499999999998
4,1,1,1,19,1,139.9
4,1,1,1,5,1,11.84
4,1,1,1,6,1,524.02
4,1,1,1,8,2,36.795
4,1,1,1,11,1,150.0
4,1,1,1,18,4,190.34
4,1,1,1,19,2,99.95
4,1,1,1,3,4,468.6
4,1,1,1,5,1,399.99
4,1,1,1,6,2,370.555
4,1,1,1,8,2,5313.46
4,1,1,1,18,4,152.6625
4,1,1,1,19,2,2384.3999999999996
4,1,1,1,20,1,143.62
4,1,1,1,0,6,364.77666666666664
4,1,1,1,3,2,434.4
4,1,1,1,5,3,373.3333333333333
4,1,1,1,6,2,86.13999999999999
4,1,1,1,7,1,41.59
4,1,1,1,18,8,139.27125
4,1,1,1,19,1,14.0
4,1,1,1,20,4,281.5975
4,1,1,1,0,1,992.85
4,1,1,1,3,1,300.0
4,1,1,1,5,1,177.51
4,1,1,1,7,1,151.93
4,1,1,1,18,5,242.908
4,1,1,1,19,4,70.6525
4,1,1,1,0,7,5699.932857142858
4,1,1,1,3,1,95.97
4,1,1,1,5,3,260.71
4,1,1,1,6,1,2299.0
4,1,1,1,7,1,74.99
4,1,1,1,11,3,136.12666666666667
4,1,1,1,15,4,6053.457499999999
4,1,1,1,16,1,1084.58
4,1,1,1,18,8,262.35749999999996
4,1,1,1,19,4,78.1575
4,1,1,1,20,6,276.56333333333333
4,1,1,1,21,2,1370.645
4,1,1,1,0,2,171.925
4,1,1,1,3,3,244.63666666666668
4,1,1,1,5,1,249.99
4,1,1,1,18,8,202.16375
4,1,1,1,19,14,35.431428571428576
4,1,1,1,20,3,255.67666666666665
4,1,1,1,0,1,20.0
4,1,1,1,5,3,104.97333333333334
4,1,1,1,7,4,65.79499999999999
4,1,1,1,18,1,35.9
4,1,1,1,19,5,43.78
4,1,1,1,20,1,252.93
4,1,1,1,5,6,57.330000000000005
4,1,1,1,11,4,152.175
4,1,1,1,16,1,618.9
4,1,1,1,18,1,63.4
4,1,1,1,19,2,124.875
4,1,1,1,20,5,88.366
4,1,1,1,8,1,40.57
1,1,3,2,3,1,119.8
1,1,3,2,16,2,23.28
1,1,3,2,18,2,94.18
1,1,3,2,19,60,15.809166666666664
1,1,3,2,7,2,50.144999999999996
1,1,3,2,8,1,26.9
1,1,3,2,14,1,149.5
1,1,3,2,16,1,20.22
1,1,3,2,19,53,12.11018867924528
1,1,3,2,20,2,17.85
1,1,3,2,7,1,45.0
1,1,3,2,8,1,26.9
1,1,3,2,14,1,399.0
1,1,3,2,16,1,19.19
1,1,3,2,18,2,127.18
1,1,3,2,19,47,14.376808510638297
1,1,3,2,20,1,129.13
1,1,3,2,5,1,25.4
1,1,3,2,8,1,109.9
1,1,3,2,16,2,22.82
1,1,3,2,18,6,42.44833333333334
1,1,3,2,19,62,19.133548387096774
1,1,3,2,5,1,32.9
1,1,3,2,16,2,23.619999999999997
1,1,3,2,18,6,29.156666666666666
1,1,3,2,19,76,13.53
1,1,3,2,20,3,19.66
1,1,3,2,5,1,30.89
1,1,3,2,7,1,14.07
1,1,3,2,16,2,23.85
1,1,3,2,18,5,66.988
1,1,3,2,19,17,21.648235294117647
1,1,3,2,20,11,13.390909090909092
1,1,3,2,2,1,700.0
1,1,3,2,8,1,26.9
1,1,3,2,16,1,20.79
1,1,3,2,18,2,100.295
1,1,3,2,19,18,17.833333333333332
1,1,3,2,5,3,14.466666666666667
1,1,3,2,16,1,21.06
1,1,3,2,18,10,46.638999999999996
1,1,3,2,19,16,17.352500000000003
1,1,3,2,20,5,21.154
1,1,3,2,6,1,139.8
1,1,3,2,7,1,47.98
1,1,3,2,16,1,20.34
1,1,3,2,18,5,74.64200000000001
1,1,3,2,19,18,21.148888888888884
1,1,3,2,20,1,14.5
1,1,3,2,3,2,51.75
1,1,3,2,5,4,63.709999999999994
1,1,3,2,11,3,77.31333333333333
1,1,3,2,13,1,1400.0
1,1,3,2,16,3,42.910000000000004
1,1,3,2,18,4,78.4175
1,1,3,2,19,3,27.363333333333333
1,1,3,2,20,2,116.92999999999999
1,1,3,2,16,2,24.305
1,1,3,2,19,10,20.904000000000003
1,1,3,2,16,1,25.38
1,1,3,2,19,9,18.166666666666668
1,1,3,2,20,1,32.67
1,1,3,2,16,1,26.29
1,1,3,2,19,2,36.4
1,1,3,2,19,1,45.9
3,1,1,1,6,1,119.21
3,1,1,1,7,1,30.18
3,1,1,1,18,12,45.66166666666667
3,1,1,1,19,6,14.581666666666669
3,1,1,1,20,10,34.193999999999996
3,1,1,1,1,1,369.0
3,1,1,1,3,5,177.73999999999998
3,1,1,1,5,7,98.18571428571428
3,1,1,1,6,2,21.369999999999997
3,1,1,1,7,2,82.61500000000001
3,1,1,1,11,3,81.30999999999999
3,1,1,1,13,1,23.8
3,1,1,1,16,3,69.90666666666667
3,1,1,1,18,10,42.256
3,1,1,1,19,4,50.3775
3,1,1,1,20,5,45.958000000000006
3,1,1,1,4,1,69.0
3,1,1,1,5,5,116.29400000000001
3,1,1,1,6,2,12.975000000000001
3,1,1,1,16,3,62.76333333333334
3,1,1,1,18,18,40.38666666666668
3,1,1,1,19,11,46.31636363636364
3,1,1,1,20,4,63.925000000000004
3,1,1,1,3,2,409.4
3,1,1,1,5,2,69.675
3,1,1,1,6,1,15.39
3,1,1,1,7,1,32.99
3,1,1,1,16,2,21.555
3,1,1,1,18,9,65.24888888888889
3,1,1,1,19,12,48.12833333333333
3,1,1,1,20,7,48.37571428571429
3,1,1,1,7,2,143.405
3,1,1,1,18,2,15.0
3,1,1,1,19,11,53.67181818181818
3,1,1,1,20,7,138.18142857142857
3,1,1,1,21,1,42.0
3,1,1,1,7,1,288.84
3,1,1,1,19,7,33.635714285714286
3,1,1,1,20,2,204.88500000000002
3,1,1,1,19,1,5.9
3,1,1,1,6,1,119.21
3,1,1,1,7,1,30.18
3,1,1,1,18,12,45.66166666666667
3,1,1,1,19,6,14.581666666666665
3,1,1,1,20,10,34.194
3,1,1,1,1,1,369.0
3,1,1,1,3,5,177.74
3,1,1,1,5,7,98.1857142857143
3,1,1,1,6,2,21.369999999999997
3,1,1,1,7,2,82.61500000000001
3,1,1,1,11,3,81.30999999999999
3,1,1,1,13,1,23.8
3,1,1,1,16,3,69.90666666666667
3,1,1,1,18,10,42.256
3,1,1,1,19,4,50.3775
3,1,1,1,20,5,45.958
3,1,1,1,4,1,69.0
3,1,1,1,5,5,116.29400000000001
3,1,1,1,6,2,12.975000000000001
3,1,1,1,16,3,62.76333333333333
3,1,1,1,18,18,40.38666666666667
3,1,1,1,19,11,46.31636363636364
3,1,1,1,20,4,63.925000000000004
3,1,1,1,3,2,409.4
3,1,1,1,5,2,69.675
3,1,1,1,6,1,15.39
3,1,1,1,7,1,32.99
3,1,1,1,16,2,21.555
3,1,1,1,18,9,65.24888888888889
3,1,1,1,19,12,48.12833333333333
3,1,1,1,20,7,48.37571428571429
3,1,1,1,7,2,143.405
3,1,1,1,18,2,15.0
3,1,1,1,19,11,53.67181818181817
3,1,1,1,20,7,138.18142857142857
3,1,1,1,21,1,42.0
3,1,1,1,7,1,288.84
3,1,1,1,19,7,33.635714285714286
3,1,1,1,20,2,204.88500000000002
3,1,1,1,19,1,5.9
3,0,3,0,3,5,112.376
3,0,3,0,5,3,105.85333333333334
3,0,3,0,6,3,105.06
3,0,3,0,7,1,166.8
3,0,3,0,8,1,124.74
3,0,3,0,18,3,60.46666666666667
3,0,3,0,19,2,87.5
3,0,3,0,20,2,234.11
3,0,3,0,3,2,165.76999999999998
3,0,3,0,5,1,59.0
3,0,3,0,16,1,50.0
3,0,3,0,18,1,11.9
3,0,3,0,20,1,78.21
3,0,3,0,3,1,169.0
3,0,3,0,5,2,141.395
3,0,3,0,6,2,222.49
3,0,3,0,7,1,94.8
3,0,3,0,3,4,356.59000000000003
3,0,3,0,19,1,178.0
3,0,3,0,20,1,225.0
3,0,3,0,3,1,229.9
3,0,3,0,19,1,420.0
3,0,3,0,20,1,86.0
3,0,3,0,16,1,89.0
3,0,3,0,3,2,194.945
3,0,3,0,5,1,106.8
3,0,3,0,6,2,89.995
3,0,3,0,7,1,158.23
3,0,3,0,16,1,131.96
3,0,3,0,19,1,20.0
3,0,3,0,3,1,59.8
3,0,3,0,5,3,179.34666666666666
3,0,3,0,6,1,230.98
3,0,3,0,18,1,43.45
3,0,3,0,19,3,502.3333333333333
3,0,3,0,5,1,101.29
3,0,3,0,3,1,199.9
3,0,3,0,5,2,186.86
3,0,3,0,17,1,129.99
3,0,3,0,3,2,293.36
3,0,3,0,5,1,105.2
3,0,3,0,19,1,170.0
3,0,3,0,16,4,154.2025
3,0,3,0,19,1,145.0
3,0,3,0,3,2,213.29999999999998
3,0,3,0,5,2,173.17000000000002
3,0,3,0,5,1,151.99
3,1,3,2,3,1,91.8
